epoch,set,loss,acc
130,train,0.7366058459679286,0.7688166666666666
130,valid,8.786695649623871,0.6340833333333333
131,train,0.340616059978803,0.8759666666666667
131,valid,1.9192995804548263,0.6360833333333333
132,train,0.2464646206398805,0.9158166666666666
132,valid,1.6632793354988098,0.6193333333333334
133,train,0.2120870581269264,0.92755
133,valid,1.5803946763277055,0.64225
134,train,0.1883231603006522,0.9305
134,valid,1.7715784694751104,0.6446666666666667
135,train,0.17045545409123103,0.9395833333333333
135,valid,1.783089248339335,0.6398333333333333
136,train,0.15498966241379578,0.9463
136,valid,1.7825219754378,0.6557499999999999
137,train,0.1662490403006474,0.9424333333333333
137,valid,3.1404300713539124,0.62175
138,train,0.2489590393205484,0.9127166666666667
138,valid,2.2971150350570677,0.5919166666666666
139,train,0.16973611537118752,0.94255
139,valid,2.09794655919075,0.6076666666666667
140,train,0.17155421212563912,0.94
140,valid,1.9590146760145823,0.63875
141,train,0.16386123317231735,0.9438166666666666
141,valid,2.039712005058924,0.6155
142,train,0.35642842547098796,0.8851000000000001
142,valid,2.805111831823985,0.60325
143,train,0.22576495964825152,0.9238833333333334
143,valid,1.9035736681024233,0.6335000000000001
144,train,0.18215912310779095,0.9371666666666667
144,valid,1.9013134809335073,0.64025
145,train,0.16483776905635994,0.9415166666666668
145,valid,1.8527857367197673,0.62475
146,train,0.16964225521683693,0.9411333333333334
146,valid,2.1727099601427713,0.6219166666666667
147,train,0.19571311802168687,0.9332666666666667
147,valid,1.950390785932541,0.6390833333333333
148,train,0.20396840734779834,0.9292166666666667
148,valid,1.8883142673969269,0.6228333333333333
149,train,0.1775196397602558,0.93675
149,valid,1.9307230591773987,0.6526666666666667
150,train,0.15590149301290512,0.9464666666666667
150,valid,2.2917550456523896,0.5939166666666668
151,train,0.18021722318728764,0.9372166666666667
151,valid,1.953270717461904,0.6416666666666667
152,train,0.174223525625964,0.9394666666666667
152,valid,3.414287028511365,0.5516666666666666
153,train,0.43381319470206897,0.8573999999999999
153,valid,1.8388509420553842,0.626
154,train,0.2826691828419765,0.9010666666666666
154,valid,1.7155330455303193,0.6305000000000001
155,train,0.19371170777082444,0.9358500000000001
155,valid,1.992617703874906,0.6281666666666667
156,train,0.18293104112396638,0.9326833333333334
156,valid,1.8424960470199585,0.6394166666666666
157,train,0.1643708669990301,0.9465166666666667
157,valid,2.3244471951325734,0.6083333333333333
158,train,0.2029845081816117,0.9299
158,valid,2.3583468985557556,0.5876666666666667
159,train,0.30532928447425367,0.8965833333333333
159,valid,1.813394438823064,0.63725
160,train,0.16553893208007017,0.9424166666666667
160,valid,1.8985405373573303,0.6396666666666667
161,train,0.14753951778511207,0.9488500000000001
161,valid,2.840615159670512,0.5659166666666667
162,train,0.16896715713044008,0.9398500000000001
162,valid,1.9353887299696604,0.6407499999999999
163,train,0.17685568877557914,0.9388333333333333
163,valid,1.9590614581108092,0.6141666666666666
164,train,0.13449746979524693,0.9540166666666667
164,valid,2.2474619179964064,0.64875
165,train,0.16427040508389473,0.9432166666666667
165,valid,2.277890984863043,0.5961666666666666
166,train,0.3467281124393145,0.8865666666666666
166,valid,1.874823341369629,0.6401666666666667
167,train,0.1783556408037742,0.9384333333333333
167,valid,1.947347694238027,0.61375
168,train,0.18343602150181929,0.9374666666666667
168,valid,1.9179335709412892,0.6225
169,train,0.15514700105041265,0.9479
169,valid,2.057364318172137,0.6191666666666666
170,train,0.20768491614113252,0.9342333333333332
170,valid,1.938664409518242,0.63425
171,train,0.17788904775182407,0.9384666666666667
171,valid,1.895404655734698,0.6241666666666666
172,train,0.13099333528180918,0.9527166666666667
172,valid,2.056834034919739,0.6185833333333333
173,train,0.13663142415508628,0.9539333333333334
173,valid,1.922628216346105,0.6339166666666667
174,train,0.1682186127404372,0.9415166666666668
174,valid,1.9305797271927199,0.6440833333333333
175,train,0.1436349160000682,0.951
175,valid,2.149166199962298,0.6374166666666666
176,train,0.14512956267346938,0.95175
176,valid,2.262298488368591,0.6221666666666666
177,train,0.14785799882312617,0.9503
177,valid,2.534864273071289,0.612
178,train,0.16422075296938418,0.9428333333333333
178,valid,1.975955652395884,0.6239166666666667
179,train,0.13364667421082654,0.9534666666666667
179,valid,1.9545327087243398,0.6445
180,train,0.16107723908126353,0.9433833333333334
180,valid,2.6613353979587555,0.53925
181,train,0.15751708294451236,0.9476333333333333
181,valid,2.0120190912485123,0.6325
182,train,0.1572422118882338,0.9457333333333333
182,valid,2.1552422507603963,0.62625
183,train,0.15200480871399244,0.94665
183,valid,2.697696353495121,0.5929166666666666
184,train,0.1694822386627396,0.9423833333333334
184,valid,1.9188462702433269,0.6379166666666667
185,train,0.37125731526811917,0.8840833333333333
185,valid,2.0911414033174514,0.6286666666666666
186,train,0.13463443287461996,0.9526000000000001
186,valid,1.8632045888900757,0.6421666666666667
187,train,0.13668787970393897,0.9564333333333334
187,valid,1.9903174662590026,0.6184166666666667
188,train,0.17341285329560438,0.9400166666666667
188,valid,2.1728836623827616,0.6235
189,train,0.1642706425562501,0.9453333333333334
189,valid,1.8880798610051472,0.6318333333333334
190,train,0.28493257777392866,0.9063
190,valid,2.177029816309611,0.5863333333333334
191,train,0.13193429244806368,0.9565666666666666
191,valid,1.9771342559655507,0.6344166666666666
192,train,0.14016250219444434,0.9518333333333333
192,valid,2.129374184211095,0.6061666666666666
193,train,0.09587920681325098,0.9683333333333334
193,valid,2.2868359230955444,0.6400833333333333
194,train,0.10994252188255389,0.96195
194,valid,2.241931927601496,0.6275
195,train,0.15893224130726108,0.946
195,valid,2.198202612400055,0.6110833333333333
196,train,0.11770015887046854,0.9635166666666667
196,valid,2.4686528833707175,0.62475
197,train,0.14142725391189256,0.9512166666666667
197,valid,2.449581576983134,0.5913333333333334
198,train,0.12099726653347413,0.9585
198,valid,2.097542324066162,0.6366666666666667
199,train,0.11411418502032757,0.9612166666666667
199,valid,2.0803445637226106,0.64925
200,train,0.12399379396873215,0.9559166666666666
200,valid,2.098819051980972,0.6194999999999999
